Field1,clstr_id,samp_id,meas_no,meas_yr,meas_first,meas_last,tsa,tsa_no,mgmt_unit,sampletype,project_de,bgc_zone,ysm_main,mat_main,species_cl,meas_dt,no_meas,period,tot_period,tfl,no_plots,own_sched,own_sched_,samp_sts,grid_size,grid_size_,grid_size1,grid_base,protect_ps,utm_source,utm_zone,utm_eastin,utm_northi,bcalb_x,bcalb_y,aspect,slope,elev,bec_source,elev_1,plot_typ,area_pm,shp_pm,len_pm,wid_pm,rad_pm,baf_pm,util,baha_L,baha_I,baha_V,baha_D,baha_DF,stemsha_L,stemsha_I,stemsha_V,stemsha_D,stemsha_DF,wsvha_L,wsvha_I,wsvha_V,wsvha_D,wsvha_DF,nmvha_L,nmvha_D,spc_live1,spc_label_,spc_label1,lead_si,lead_htop,bh_stand_a,tot_stand_,tsa_desc,objectid
465,CAR1-7531-MO1,CAR1_7531_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-09-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,463000.00000000000,5723000,1170000,741000,NA,NA,1458,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,17.82048501000,0,0,10.83619410000,0,3402.28620100000,0,0,425.28577520000,0,106.70436800000,0,0,74.25293754000,0,23.29170297000,57.17695065000,PL,PL100,,10.45506076,12.66,65,74.25731389,Williams Lake TSA,73678
466,CAR1-7531-MO1,CAR1_7531_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-09-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,463000.00000000000,5723000,1170000,741000,NA,NA,1458,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,12.15615726000,0,0,10.83619410000,0,1400.94137700000,0,0,425.28577520000,0,79.92760216000,0,0,74.25293754000,0,23.29170297000,57.17695065000,PL,PL100,,10.45506076,12.66,65,74.25731389,Williams Lake TSA,73679
467,CAR1-7531-MO1,CAR1_7531_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-09-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,463000.00000000000,5723000,1170000,741000,NA,NA,1458,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,3.15044436300,0,0,10.32054788000,0,225.15129270000,0,0,325.21853390000,0,22.19233675000,0,0,72.92743685000,0,13.61365760000,57.17695065000,PL,PL100,,10.45506076,12.66,65,74.25731389,Williams Lake TSA,73680
468,CAR1-7531-MO1,CAR1_7531_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-09-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,463000.00000000000,5723000,1170000,741000,NA,NA,1458,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,8.73238739200,0,0.00000000000,0,0,225.15129270000,0,0.00000000000,0,0,60.59993378000,0,0.00000000000,48.92831222000,PL,,,10.45506076,12.66,65,74.25731389,Williams Lake TSA,73681
469,CAR1-7541-MO1,CAR1_7541_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,503000.00000000000,5721000,1210000,741000,NA,NA,1303,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,13.11750226000,0,0,0.00000000000,0,1100.73965300000,0,0,0.00000000000,0,61.01962378000,0,0,0.00000000000,0,33.79278098000,0.00000000000,SX,SX74PL26,,10.69195161,12.075,51.16666667,63.59623972,Williams Lake TSA,73682
470,CAR1-7541-MO1,CAR1_7541_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,503000.00000000000,5721000,1210000,741000,NA,NA,1303,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,12.44938635000,0,0,0.00000000000,0,900.60517090000,0,0,0.00000000000,0,59.34627656000,0,0,0.00000000000,0,33.79278098000,0.00000000000,SX,SX72PL28,,10.69195161,12.075,51.16666667,63.59623972,Williams Lake TSA,73683
471,CAR1-7541-MO1,CAR1_7541_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,503000.00000000000,5721000,1210000,741000,NA,NA,1303,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,8.60021424300,0,0,0.00000000000,0,475.31939580000,0,0,0.00000000000,0,42.90730372000,0,0,0.00000000000,0,29.62309789000,0.00000000000,SX,SX74PL26,,10.69195161,12.075,51.16666667,63.59623972,Williams Lake TSA,73684
472,CAR1-7541-MO1,CAR1_7541_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,503000.00000000000,5721000,1210000,741000,NA,NA,1303,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,2.70775174800,0,0,0.00000000000,0,100.06724120000,0,0,0.00000000000,0,13.46740904000,0,0,0.00000000000,0,10.73571890000,0.00000000000,SX,SX100,,10.69195161,12.075,51.16666667,63.59623972,Williams Lake TSA,73685
473,CAR1-7551-MO1,CAR1_7551_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-06-17,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,542000.00000000000,5719000,1250000,741000,NA,NA,978,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,FD,,,NA,NA,NA,NA,Williams Lake TSA,73686
474,CAR1-7551-MO1,CAR1_7551_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-06-17,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,542000.00000000000,5719000,1250000,741000,NA,NA,978,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,FD,,,NA,NA,NA,NA,Williams Lake TSA,73687
475,CAR1-7551-MO1,CAR1_7551_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-06-17,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,542000.00000000000,5719000,1250000,741000,NA,NA,978,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,FD,,,NA,NA,NA,NA,Williams Lake TSA,73688
476,CAR1-7551-MO1,CAR1_7551_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-06-17,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,542000.00000000000,5719000,1250000,741000,NA,NA,978,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,FD,,,NA,NA,NA,NA,Williams Lake TSA,73689
477,CAR1-7556-MO1,CAR1_7556_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,N,Douglas-Fir,2013-08-29,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,562000.00000000000,5718000,1270000,741000,NA,NA,1148,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,22.88153576000,0,0,7.67223181100,0,750.50430910000,0,0,450.30258550000,0,145.32394270000,0,0,43.06276807000,0,133.30492110000,25.09039355000,FD,FD100,,13.11964844,19.48,96,107.5840936,Williams Lake TSA,73690
478,CAR1-7556-MO1,CAR1_7556_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,N,Douglas-Fir,2013-08-29,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,562000.00000000000,5718000,1270000,741000,NA,NA,1148,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,22.41029438000,0,0,7.52691404500,0,450.30258550000,0,0,350.23534430000,0,144.47160940000,0,0,42.77738713000,0,133.30492110000,25.09039355000,FD,FD100,,13.11964844,19.48,96,107.5840936,Williams Lake TSA,73691
479,CAR1-7556-MO1,CAR1_7556_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,N,Douglas-Fir,2013-08-29,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,562000.00000000000,5718000,1270000,741000,NA,NA,1148,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,22.16820944000,0,0,5.45330654900,0,425.28577520000,0,0,150.10086180000,0,143.46260960000,0,0,34.20961730000,0,133.22008120000,23.73046662000,FD,FD100,,13.11964844,19.48,96,107.5840936,Williams Lake TSA,73692
480,CAR1-7556-MO1,CAR1_7556_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,N,Douglas-Fir,2013-08-29,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,562000.00000000000,5718000,1270000,741000,NA,NA,1148,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,20.36700399000,0,0,3.46540431200,0,325.21853390000,0,0,50.03362061000,0,135.52840400000,0,0,25.61929721000,0,127.82510550000,18.93589945000,FD,FD100,,13.11964844,19.48,96,107.5840936,Williams Lake TSA,73693
481,CAR1-8171-MO1,CAR1_8171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Pine,2013-09-14,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,460000.00000000000,5663000,1170000,681000,NA,NA,2000,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PA,,,NA,NA,16.77429899,52,Williams Lake TSA,73694
482,CAR1-8171-MO1,CAR1_8171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Pine,2013-09-14,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,460000.00000000000,5663000,1170000,681000,NA,NA,2000,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PA,,,NA,NA,16.77429899,52,Williams Lake TSA,73695
483,CAR1-8171-MO1,CAR1_8171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Pine,2013-09-14,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,460000.00000000000,5663000,1170000,681000,NA,NA,2000,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PA,,,NA,NA,16.77429899,52,Williams Lake TSA,73696
484,CAR1-8171-MO1,CAR1_8171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Pine,2013-09-14,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,460000.00000000000,5663000,1170000,681000,NA,NA,2000,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PA,,,NA,NA,16.77429899,52,Williams Lake TSA,73697
485,CAR1-9406-MO1,CAR1_9406_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-20,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,609000.00000000000,5857000,1310000,881000,NA,NA,1688,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,27.37426359000,0,0,5.40550258400,0,1851.24396200000,0,0,200.13448240000,0,161.93412710000,0,0,41.82693380000,0,126.13182260000,34.55405689000,BL,BL91SE09,,8.850927734,18.35,130.25,149.9147285,Williams Lake TSA,73698
486,CAR1-9406-MO1,CAR1_9406_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-20,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,609000.00000000000,5857000,1310000,881000,NA,NA,1688,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,24.90889150000,0,0,5.23189147300,0,950.63879150000,0,0,100.06724120000,0,156.12993800000,0,0,41.47591249000,0,126.13182260000,34.55405689000,BL,BL92SE08,,8.850927734,18.35,130.25,149.9147285,Williams Lake TSA,73699
487,CAR1-9406-MO1,CAR1_9406_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-20,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,609000.00000000000,5857000,1310000,881000,NA,NA,1688,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,23.23848382000,0,0,4.58369878900,0,775.52111940000,0,0,25.01681030000,0,148.95745410000,0,0,39.37734286000,0,123.54510260000,33.86840826000,BL,BL92SE08,,8.850927734,18.35,130.25,149.9147285,Williams Lake TSA,73700
488,CAR1-9406-MO1,CAR1_9406_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-20,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,609000.00000000000,5857000,1310000,881000,NA,NA,1688,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,14.09201153000,0,0,4.58369878900,0,250.16810300000,0,0,25.01681030000,0,99.03759083000,0,0,39.37734286000,0,88.29547360000,33.86840826000,BL,BL92SE08,,8.850927734,18.35,130.25,149.9147285,Williams Lake TSA,73701
489,CAR1-9411-MO1,CAR1_9411_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Spruce,2013-08-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,629000.00000000000,5856000,1330000,881000,NA,NA,1057,PROV_BEC_2017,ICHwk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,20.64573273000,0,0,6.45958688600,0,850.57155030000,0,0,100.06724120000,0,178.91097300000,0,0,61.74291700000,0,149.78817300000,49.66117286000,SX,SX49AT19BL16AC15CW01,,19.10244141,24.3,69,79.66290718,Williams Lake TSA,73702
490,CAR1-9411-MO1,CAR1_9411_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Spruce,2013-08-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,629000.00000000000,5856000,1330000,881000,NA,NA,1057,PROV_BEC_2017,ICHwk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,19.54928701000,0,0,6.45958688600,0,350.23534430000,0,0,100.06724120000,0,176.38198350000,0,0,61.74291700000,0,149.78817300000,49.66117286000,SX,SX48AT20BL16AC15CW01,,19.10244141,24.3,69,79.66290718,Williams Lake TSA,73703
491,CAR1-9411-MO1,CAR1_9411_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Spruce,2013-08-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,629000.00000000000,5856000,1330000,881000,NA,NA,1057,PROV_BEC_2017,ICHwk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,18.93355308000,0,0,6.45958688600,0,275.18491330000,0,0,100.06724120000,0,173.98192500000,0,0,61.74291700000,0,149.35124730000,49.66117286000,SX,SX47AT20BL16AC17,,19.10244141,24.3,69,79.66290718,Williams Lake TSA,73704
492,CAR1-9411-MO1,CAR1_9411_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Spruce,2013-08-22,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,629000.00000000000,5856000,1330000,881000,NA,NA,1057,PROV_BEC_2017,ICHwk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,17.84368948000,0,0,5.41552314400,0,225.15129270000,0,0,50.03362061000,0,167.41546060000,0,0,54.74047938000,0,144.43987500000,44.40143860000,SX,SX47AT22AC17BL14,,19.10244141,24.3,69,79.66290718,Williams Lake TSA,73705
493,CAR1-9416-MO1,CAR1_9416_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,649000.00000000000,5855000,1350000,881000,NA,NA,801,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,80.78889706000,0,0,0.37417949300,0,275.18491330000,0,0,25.01681030000,0,963.78445830000,0,0,1.12852834200,0,570.23518900000,0.00000000000,CW,CW69HW31,,14.96772461,41.55,287.8132602,295.8822354,Williams Lake TSA,73706
494,CAR1-9416-MO1,CAR1_9416_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,649000.00000000000,5855000,1350000,881000,NA,NA,801,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,80.78889706000,0,0,0.37417949300,0,275.18491330000,0,0,25.01681030000,0,963.78445830000,0,0,1.12852834200,0,570.23518900000,0.00000000000,CW,CW69HW31,,14.96772461,41.55,287.8132602,295.8822354,Williams Lake TSA,73707
495,CAR1-9416-MO1,CAR1_9416_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,649000.00000000000,5855000,1350000,881000,NA,NA,801,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,80.21821636000,0,0,0.37417949300,0,225.15129270000,0,0,25.01681030000,0,962.24707900000,0,0,1.12852834200,0,569.81791610000,0.00000000000,CW,CW69HW31,,14.96772461,41.55,287.8132602,295.8822354,Williams Lake TSA,73708
496,CAR1-9416-MO1,CAR1_9416_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,649000.00000000000,5855000,1350000,881000,NA,NA,801,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,80.21821636000,0,0,0.00000000000,0,225.15129270000,0,0,0.00000000000,0,962.24707900000,0,0,0.00000000000,0,569.81791610000,0.00000000000,CW,CW69HW31,,14.96772461,41.55,287.8132602,295.8822354,Williams Lake TSA,73709
497,CAR1-9421-MO1,CAR1_9421_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,669000.00000000000,5854000,1370000,881000,NA,NA,1687,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,28.89585613000,0,0,3.66282898900,0,625.42025760000,0,0,50.03362061000,0,189.58817720000,0,0,10.62074041000,0,168.31722960000,2.58966389200,BL,BL100,,9.384887695,19.4,121,139.4947037,Williams Lake TSA,73710
498,CAR1-9421-MO1,CAR1_9421_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,669000.00000000000,5854000,1370000,881000,NA,NA,1687,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,28.54305383000,0,0,3.66282898900,0,525.35301640000,0,0,50.03362061000,0,188.84818230000,0,0,10.62074041000,0,168.31722960000,2.58966389200,BL,BL100,,9.384887695,19.4,121,139.4947037,Williams Lake TSA,73711
499,CAR1-9421-MO1,CAR1_9421_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,669000.00000000000,5854000,1370000,881000,NA,NA,1687,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,28.03564018000,0,0,3.66282898900,0,475.31939580000,0,0,50.03362061000,0,187.39791520000,0,0,10.62074041000,0,167.71051400000,2.58966389200,BL,BL100,,9.384887695,19.4,121,139.4947037,Williams Lake TSA,73712
500,CAR1-9421-MO1,CAR1_9421_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-07-19,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,669000.00000000000,5854000,1370000,881000,NA,NA,1687,PROV_BEC_2017,ESSFwc3,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,26.08170961000,0,0,3.66282898900,0,375.25215460000,0,0,50.03362061000,0,179.23376140000,0,0,10.62074041000,0,161.64153390000,2.58966389200,BL,BL100,,9.384887695,19.4,121,139.4947037,Williams Lake TSA,73713
501,CAR1-9976-MO1,CAR1_9976_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-07-05,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,326000.00000000000,5809000,1030000,821000,NA,NA,1057,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,6.69713309800,0,0,0.00000000000,0,125.08405150000,0,0,0.00000000000,0,40.19315105000,0,0,0.00000000000,0,33.43655019000,0.00000000000,SX,S100,,7.086230469,14.5,116,137.3196484,Williams Lake TSA,73714
502,CAR1-9976-MO1,CAR1_9976_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-07-05,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,326000.00000000000,5809000,1030000,821000,NA,NA,1057,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,6.69713309800,0,0,0.00000000000,0,125.08405150000,0,0,0.00000000000,0,40.19315105000,0,0,0.00000000000,0,33.43655019000,0.00000000000,SX,S100,,7.086230469,14.5,116,137.3196484,Williams Lake TSA,73715
503,CAR1-9976-MO1,CAR1_9976_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-07-05,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,326000.00000000000,5809000,1030000,821000,NA,NA,1057,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,6.69713309800,0,0,0.00000000000,0,125.08405150000,0,0,0.00000000000,0,40.19315105000,0,0,0.00000000000,0,33.43655019000,0.00000000000,SX,S100,,7.086230469,14.5,116,137.3196484,Williams Lake TSA,73716
